id,lon,lat,shape,lonNZ,latNZ
1256,174.825667,-41.34275423,17,318080.208,5420912.076
1257,174.8256741,-41.34274599,17,318080.779,5420913.006
1258,174.8256886,-41.34273223,17,318081.954,5420914.564
1259,174.8256994,-41.3427267,17,318082.842,5420915.201
1260,174.8257138,-41.3427102,17,318084.001,5420917.063
1261,174.8257211,-41.34270468,17,318084.596,5420917.691
1262,174.8257391,-41.34268815,17,318086.056,5420919.564
1263,174.8257536,-41.3426771,17,318087.239,5420920.821
1264,174.8257644,-41.34266334,17,318088.104,5420922.372
1265,174.8257752,-41.34265231,17,318088.977,5420923.619
1266,174.8257896,-41.34263576,17,318090.136,5420925.487
1267,174.8257968,-41.342622,17,318090.7,5420927.029
1268,174.8258039,-41.34260823,17,318091.256,5420928.573
1269,174.8258038,-41.34259724,17,318091.217,5420929.793
1270,174.8258035,-41.34258075,17,318091.146,5420931.623
1271,174.8258034,-41.34256975,17,318091.107,5420932.844
1272,174.8257959,-41.34255879,17,318090.449,5420934.045
1273,174.8257884,-41.34254782,17,318089.791,5420935.248
1274,174.8257774,-41.34254238,17,318088.855,5420935.829
1275,174.8257662,-41.34253418,17,318087.895,5420936.716
1276,174.8257514,-41.34252325,17,318086.626,5420937.898
1277,174.8257366,-41.34251506,17,318085.365,5420938.776
1278,174.8257291,-41.34250408,17,318084.707,5420939.98
1279,174.8257217,-41.34249585,17,318084.065,5420940.878
1280,174.8257141,-41.34248486,17,318083.399,5420942.082
1281,174.8257066,-41.34247387,17,318082.74,5420943.286
1282,174.8256992,-41.34246563,17,318082.098,5420944.186
1283,174.825688,-41.34245465,17,318081.131,5420945.381
1284,174.8256804,-41.34244089,17,318080.456,5420946.893
1285,174.8256729,-41.34242988,17,318079.798,5420948.1
1286,174.8256691,-41.34241884,17,318079.449,5420949.318
1287,174.8256689,-41.34241055,17,318079.41,5420950.238
1288,174.8256687,-41.34239396,17,318079.347,5420952.079
1289,174.8256684,-41.34237735,17,318079.275,5420953.923
1290,174.8256646,-41.3423663,17,318078.927,5420955.141
1291,174.8256643,-41.34235245,17,318078.863,5420956.679
1292,174.8256641,-41.3423386,17,318078.808,5420958.216
1293,174.825664,-41.34232751,17,318078.768,5420959.447
1294,174.8256638,-41.34231642,17,318078.721,5420960.678
1295,174.8256636,-41.34230255,17,318078.665,5420962.217
1296,174.825667,-41.34228866,17,318078.911,5420963.767
1297,174.8256669,-41.34227755,17,318078.872,5420965
1298,174.8256702,-41.34225808,17,318079.094,5420967.168
1299,174.8256701,-41.34224697,17,318079.055,5420968.402
1300,174.8256735,-41.34222748,17,318079.285,5420970.573
1301,174.8256807,-41.34221631,17,318079.856,5420971.828
1302,174.8256805,-41.34220796,17,318079.816,5420972.755
1303,174.8256877,-41.342194,17,318080.38,5420974.32
1304,174.8256912,-41.34218284,17,318080.641,5420975.566
1305,174.8256947,-41.34217168,17,318080.903,5420976.813
1306,174.8257093,-41.34215487,17,318082.078,5420978.71
1307,174.8257092,-41.3421493,17,318082.054,5420979.328
1308,174.8257274,-41.34213525,17,318083.538,5420980.926
1309,174.8257347,-41.34212962,17,318084.133,5420981.566
1310,174.8257494,-41.34212117,17,318085.339,5420982.535
1311,174.8257677,-41.34211269,17,318086.847,5420983.515
1312,174.825775,-41.34210427,17,318087.434,5420984.465
1313,174.8257933,-41.342093,17,318088.934,5420985.755
1314,174.8258043,-41.34208455,17,318089.831,5420986.716
1315,174.8258226,-41.34207327,17,318091.331,5420988.007
1316,174.8258337,-41.34206762,17,318092.244,5420988.658
1317,174.8258484,-41.34206194,17,318093.458,5420989.319
1318,174.8258631,-41.34205347,17,318094.665,5420990.29
1319,174.8258778,-41.34205059,17,318095.887,5420990.641
1320,174.8258926,-41.34205051,17,318097.125,5420990.681
1321,174.8259111,-41.34204761,17,318098.665,5420991.042
1322,174.8259296,-41.3420475,17,318100.212,5420991.093
1323,174.8259481,-41.3420474,17,318101.76,5420991.143
1324,174.8259665,-41.3420473,17,318103.299,5420991.192
1325,174.8259813,-41.34204442,17,318104.53,5420991.543
1326,174.8259961,-41.34204434,17,318105.768,5420991.583
1327,174.8260109,-41.34204146,17,318106.998,5420991.934
1328,174.8260293,-41.34203296,17,318108.514,5420992.916
1329,174.8260477,-41.34202445,17,318110.03,5420993.9
1330,174.8260624,-41.34201037,17,318111.221,5420995.494
1331,174.8260697,-41.34199912,17,318111.8,5420996.758
1332,174.8260732,-41.34198508,17,318112.054,5420998.324
1333,174.8260731,-41.34197387,17,318112.014,5420999.569
1334,174.8260693,-41.34195986,17,318111.657,5421001.116
1335,174.8260692,-41.34195144,17,318111.626,5421002.051
1336,174.826058,-41.34193747,17,318110.65,5421003.578
1337,174.8260505,-41.34192628,17,318109.991,5421004.805
1338,174.826043,-41.34191789,17,318109.34,5421005.721
1339,174.8260355,-41.34190669,17,318108.681,5421006.949
1340,174.8260169,-41.34189836,17,318107.102,5421007.834
1341,174.8260057,-41.3418928,17,318106.149,5421008.428
1342,174.8259834,-41.34189011,17,318104.276,5421008.68
1343,174.8259612,-41.34189023,17,318102.418,5421008.62
1344,174.8259389,-41.34189035,17,318100.553,5421008.56
1345,174.8259241,-41.34189044,17,318099.315,5421008.519
1346,174.8259093,-41.34189052,17,318098.077,5421008.479
1347,174.8258833,-41.34189066,17,318095.902,5421008.409
1348,174.8238483,-41.34503683,18,317934.395,5420654.829
1349,174.8238312,-41.34503055,18,317932.946,5420655.49
1350,174.8238141,-41.34502108,18,317931.489,5420656.506
1351,174.8237971,-41.34501799,18,317930.058,5420656.813
1352,174.8237844,-41.34501487,18,317928.987,5420657.133
1353,174.8237632,-41.34501499,18,317927.213,5420657.075
1354,174.8237379,-41.34501513,18,317925.097,5420657.006
1355,174.8237167,-41.34501525,18,317923.324,5420656.948
1356,174.8237041,-41.3450185,18,317922.278,5420656.561
1357,174.823683,-41.34502181,18,317920.522,5420656.149
1358,174.8236705,-41.34502826,18,317919.494,5420655.407
1359,174.8236495,-41.34503156,18,317917.746,5420654.996
1360,174.8236369,-41.345038,18,317916.71,5420654.255
1361,174.8236202,-41.34504447,18,317915.331,5420653.501
1362,174.8235994,-41.34505733,18,317913.626,5420652.03
1363,174.8235743,-41.34506702,18,317911.553,5420650.901
1364,174.823562,-41.34507983,18,317910.56,5420649.453
1365,174.8235455,-41.34509583,18,317909.224,5420647.642
1366,174.8235374,-41.3451086,18,317908.582,5420646.207
1367,174.8235293,-41.34512137,18,317907.94,5420644.773
1368,174.8235256,-41.34514046,18,317907.683,5420642.645
1369,174.8235219,-41.34515954,18,317907.427,5420640.519
1370,174.8235181,-41.34517227,18,317907.145,5420639.098
1371,174.8235184,-41.34518496,18,317907.205,5420637.69
1372,174.8235145,-41.34519767,18,317906.914,5420636.27
1373,174.823515,-41.34521353,18,317907,5420634.51
1374,174.8235153,-41.34522621,18,317907.061,5420633.103
1375,174.8235199,-41.34523886,18,317907.481,5420631.708
1376,174.8235288,-41.34525466,18,317908.269,5420629.973
1377,174.8235416,-41.34526092,18,317909.358,5420629.305
1378,174.8235589,-41.34527665,18,317910.849,5420627.595
1379,174.8235719,-41.3452924,18,317911.981,5420625.873
1380,174.823585,-41.34530815,18,317913.121,5420624.152
1381,174.8236024,-41.34533018,18,317914.638,5420621.743
1382,174.8236156,-41.34534907,18,317915.795,5420619.673
1383,174.8236245,-41.34537112,18,317916.601,5420617.244
1384,174.8236333,-41.3453837,18,317917.373,5420615.865
1385,174.823634,-41.34540893,18,317917.501,5420613.066
1386,174.8236343,-41.34542154,18,317917.562,5420611.666
1387,174.8236348,-41.34544044,18,317917.656,5420609.569
1388,174.8236353,-41.34546249,18,317917.759,5420607.122
1389,174.8236359,-41.34548451,18,317917.871,5420604.678
1390,174.8236363,-41.3454971,18,317917.94,5420603.281
1391,174.823624,-41.34550974,18,317916.946,5420601.852
1392,174.823616,-41.3455255,18,317916.32,5420600.086
1393,174.8236121,-41.34553495,18,317916.02,5420599.028
1394,174.8235957,-41.34555075,18,317914.692,5420597.24
1395,174.8235835,-41.34556651,18,317913.715,5420595.464
1396,174.8235712,-41.345576,18,317912.713,5420594.385
1397,174.8235632,-41.34559173,18,317912.087,5420592.621
1398,174.8235594,-41.3456043,18,317911.804,5420591.218
1399,174.82356,-41.34562623,18,317911.916,5420588.784
1400,174.8235561,-41.34563879,18,317911.624,5420587.382
1401,174.8235567,-41.3456607,18,317911.736,5420584.95
1402,174.8235572,-41.34567635,18,317911.821,5420583.214
1403,174.8235742,-41.34568564,18,317913.269,5420582.218
1404,174.8235911,-41.3456918,18,317914.7,5420581.57
1405,174.823608,-41.34569797,18,317916.132,5420580.92
1406,174.8236332,-41.34570095,18,317918.248,5420580.642
1407,174.8236709,-41.34570074,18,317921.402,5420580.745
1408,174.8236918,-41.34570063,18,317923.15,5420580.801
1409,174.8237128,-41.34570051,18,317924.907,5420580.858
1410,174.8237421,-41.34570035,18,317927.358,5420580.937
1411,174.8237672,-41.34570021,18,317929.458,5420581.006
1412,174.8237796,-41.34569389,18,317930.478,5420581.733
1413,174.8238044,-41.34568124,18,317932.518,5420583.19
1414,174.8238168,-41.34567178,18,317933.529,5420584.266
1415,174.823829,-41.34565607,18,317934.506,5420586.036
1416,174.823837,-41.34564036,18,317935.131,5420587.797
1417,174.8238451,-41.34563092,18,317935.783,5420588.862
1418,174.8238447,-41.34561212,18,317935.697,5420590.949
1419,174.8238445,-41.34560272,18,317935.654,5420591.992
1420,174.823844,-41.34558076,18,317935.551,5420594.429
1421,174.8238436,-41.34556507,18,317935.474,5420596.17
1422,174.8238392,-41.34555568,18,317935.079,5420597.204
1423,174.8238304,-41.34553688,18,317934.291,5420599.272
1424,174.8238215,-41.34551808,18,317933.493,5420601.341
1425,174.823817,-41.34550238,18,317933.073,5420603.075
1426,174.8238125,-41.34548983,18,317932.662,5420604.459
1427,174.823812,-41.34547095,18,317932.567,5420606.554
1428,174.8238117,-41.34545836,18,317932.507,5420607.951
1429,174.8238114,-41.34544261,18,317932.438,5420609.699
1430,174.8238069,-41.34543004,18,317932.027,5420611.085
1431,174.8238108,-41.34541741,18,317932.318,5420612.496
1432,174.8238104,-41.34540164,18,317932.24,5420614.246
1433,174.8238268,-41.34538263,18,317933.559,5420616.391
1434,174.823839,-41.34536678,18,317934.536,5420618.176
1435,174.8238431,-41.34536044,18,317934.861,5420618.889
1436,174.8238596,-41.34534456,18,317936.198,5420620.686
1437,174.8238803,-41.3453318,18,317937.894,5420622.147
1438,174.8238885,-41.34532228,18,317938.554,5420623.221
1439,174.8239009,-41.34531272,18,317939.564,5420624.308
1440,174.8239132,-41.34529684,18,317940.549,5420626.097
1441,174.8239297,-41.34528093,18,317941.886,5420627.898
1442,174.8239422,-41.34527453,18,317942.914,5420628.635
1443,174.8239506,-41.34527132,18,317943.607,5420629.009
1444,174.8239712,-41.34524904,18,317945.269,5420631.526
1445,174.8239878,-41.34523944,18,317946.631,5420632.627
1446,174.8239962,-41.34523623,18,317947.325,5420633.001
1447,174.8240214,-41.34522975,18,317949.415,5420633.773
1448,174.8240507,-41.34522008,18,317951.84,5420634.908
1449,174.8240591,-41.34522003,18,317952.543,5420634.931
1450,174.8240927,-41.3452135,18,317955.336,5420635.727
1451,174.8241053,-41.34521026,18,317956.381,5420636.113
1452,174.8241305,-41.34520695,18,317958.48,5420636.534
1453,174.8241558,-41.34520681,18,317960.597,5420636.602
1454,174.8241811,-41.3452035,18,317962.704,5420637.023
1455,174.8242105,-41.34520016,18,317965.155,5420637.456
1456,174.8242358,-41.34519685,18,317967.262,5420637.876
1457,174.8242736,-41.3451903,18,317970.407,5420638.683
1458,174.8242946,-41.34518383,18,317972.146,5420639.445
1459,174.8243031,-41.34518379,18,317972.857,5420639.467
1460,174.8243409,-41.34517723,18,317976.001,5420640.275
1461,174.8243662,-41.34517391,18,317978.109,5420640.697
1462,174.8243746,-41.34517387,18,317978.812,5420640.719
1463,174.8244081,-41.34515781,18,317981.57,5420642.572
1464,174.8244375,-41.34514494,18,317983.994,5420644.063
1465,174.82445,-41.34513534,18,317985.013,5420645.155
1466,174.8244624,-41.34511302,18,317985.988,5420647.659
1467,174.8244621,-41.34509711,18,317985.919,5420649.425
1468,174.8244619,-41.34508121,18,317985.858,5420651.19
1469,174.8244491,-41.34507491,18,317984.769,5420651.863
1470,174.824428,-41.34507503,18,317983.004,5420651.805
1471,174.8243984,-41.34507519,18,317980.528,5420651.725
1472,174.8243647,-41.34507538,18,317977.709,5420651.633
1473,174.8243224,-41.34507561,18,317974.17,5420651.519
1474,174.8243013,-41.34507573,18,317972.405,5420651.461
1475,174.8242841,-41.34505991,18,317970.922,5420653.182
1476,174.8242628,-41.34505047,18,317969.113,5420654.185
1477,174.8242413,-41.34502509,18,317967.244,5420656.958
1478,174.8242325,-41.3450092,18,317966.463,5420658.703
1479,174.8242281,-41.34499965,18,317966.069,5420659.754
1480,174.8242236,-41.34498053,18,317965.639,5420661.868
1481,174.8242149,-41.34496781,18,317964.875,5420663.262
1482,174.8242062,-41.34495827,18,317964.121,5420664.303
1483,174.8242017,-41.34493913,18,317963.691,5420666.418
1484,174.824193,-41.34492639,18,317962.928,5420667.814
1485,174.8241844,-41.34492005,18,317962.19,5420668.5
1486,174.8241632,-41.34491697,18,317960.408,5420668.798
1487,174.824142,-41.34491708,18,317958.635,5420668.741
1488,174.8241166,-41.34491722,18,317956.51,5420668.672
1489,174.8241039,-41.34491729,18,317955.447,5420668.638
1490,174.8240785,-41.34491743,18,317953.322,5420668.569
1491,174.8240575,-41.34492714,18,317951.592,5420667.447
1492,174.8240365,-41.34493685,18,317949.862,5420666.325
1493,174.8240283,-41.34494648,18,317949.203,5420665.238
1494,174.8240243,-41.34495928,18,317948.904,5420663.809
1495,174.8240161,-41.3449753,18,317948.263,5420662.013
1496,174.8239996,-41.34499454,18,317946.936,5420659.842
1497,174.8239914,-41.34500416,18,317946.277,5420658.757
1498,174.8239835,-41.3450329,18,317945.696,5420655.549
1499,174.8239669,-41.34504892,18,317944.351,5420653.736
1500,174.8239502,-41.34505857,18,317942.981,5420652.629
1501,174.8239334,-41.34506185,18,317941.585,5420652.23
1502,174.8239123,-41.34506197,18,317939.819,5420652.172
1503,174.8238911,-41.34506208,18,317938.046,5420652.115
1504,174.8238742,-41.34506218,18,317936.632,5420652.069
1505,174.8238572,-41.3450559,18,317935.192,5420652.73
1506,174.8238528,-41.34504955,18,317934.807,5420653.426
1507,174.8238483,-41.34503683,18,317934.395,5420654.829
1508,174.8162229,-41.34657185,19,317300.676,5420468.357
1509,174.8161843,-41.34656822,19,317297.437,5420468.679
1510,174.8161602,-41.34656822,19,317295.42,5420468.628
1511,174.8161361,-41.34656822,19,317293.404,5420468.577
1512,174.8160879,-41.34656822,19,317289.371,5420468.476
1513,174.8160444,-41.34656822,19,317285.732,5420468.384
1514,174.8160107,-41.34656821,19,317282.912,5420468.314
1515,174.8159914,-41.34656821,19,317281.297,5420468.273
1516,174.8159624,-41.34657183,19,317278.881,5420467.81
1517,174.8159335,-41.34657183,19,317276.463,5420467.75
1518,174.8159094,-41.34658632,19,317274.487,5420466.09
1519,174.8158901,-41.3466008,19,317272.913,5420464.442
1520,174.8158708,-41.34661529,19,317271.339,5420462.792
1521,174.8158563,-41.34663339,19,317270.176,5420460.752
1522,174.8158563,-41.34665512,19,317270.237,5420458.339
1523,174.8158563,-41.34666599,19,317270.267,5420457.133
1524,174.8158563,-41.34669858,19,317270.358,5420453.514
1525,174.8158659,-41.34672393,19,317271.233,5420450.72
1526,174.8158756,-41.34674204,19,317272.095,5420448.73
1527,174.81589,-41.3467529,19,317273.33,5420447.554
1528,174.8159045,-41.34676739,19,317274.584,5420445.976
1529,174.8159142,-41.34677464,19,317275.415,5420445.192
1530,174.8159383,-41.34678188,19,317277.452,5420444.439
1531,174.8159479,-41.34678912,19,317278.276,5420443.655
1532,174.8159865,-41.34679275,19,317281.515,5420443.333
1533,174.8160106,-41.34680361,19,317283.562,5420442.178
1534,174.8160251,-41.34680724,19,317284.785,5420441.806
1535,174.8160492,-41.34681448,19,317286.822,5420441.053
1536,174.8160734,-41.3468181,19,317288.857,5420440.702
1537,174.8160926,-41.3468181,19,317290.463,5420440.742
1538,174.8161361,-41.34681811,19,317294.103,5420440.833
1539,174.8161698,-41.34681811,19,317296.922,5420440.904
1540,174.8161988,-41.34681811,19,317299.349,5420440.965
1541,174.8162229,-41.34681811,19,317301.365,5420441.016
1542,174.8162422,-41.34681449,19,317302.97,5420441.458
1543,174.8162567,-41.34680363,19,317304.153,5420442.695
1544,174.8162711,-41.34678552,19,317305.307,5420444.736
1545,174.8162808,-41.34677828,19,317306.098,5420445.56
1546,174.8162904,-41.34676017,19,317306.851,5420447.591
1547,174.8162953,-41.34672758,19,317307.169,5420451.22
1548,174.8162953,-41.34670585,19,317307.109,5420453.632
1549,174.8163001,-41.3466805,19,317307.439,5420456.457
1550,174.8163049,-41.34665877,19,317307.78,5420458.88
1551,174.8163146,-41.34663342,19,317308.521,5420461.715
1552,174.8163146,-41.34661531,19,317308.47,5420463.725
1553,174.8163146,-41.34660083,19,317308.43,5420465.333
1554,174.8163098,-41.34658272,19,317307.977,5420467.334
1555,174.8162953,-41.34657185,19,317306.734,5420468.51
1556,174.8162663,-41.34657185,19,317304.307,5420468.449
1557,174.8162422,-41.34657185,19,317302.291,5420468.398
1558,174.8162326,-41.34657185,19,317301.488,5420468.378
1559,174.8162229,-41.34657185,19,317300.676,5420468.357
1560,174.8187798,-41.34520667,20,317510.792,5420625.314
1561,174.8187557,-41.34521391,20,317508.795,5420624.46
1562,174.8187364,-41.34522477,20,317507.211,5420623.213
1563,174.8187171,-41.34523202,20,317505.616,5420622.368
1564,174.8186978,-41.34524288,20,317504.032,5420621.122
1565,174.8186736,-41.34525012,20,317502.027,5420620.267
1566,174.8186592,-41.34525374,20,317500.833,5420619.835
1567,174.8186206,-41.34526098,20,317497.623,5420618.949
1568,174.8185868,-41.3452646,20,317494.805,5420618.476
1569,174.8185531,-41.3452646,20,317491.986,5420618.405
1570,174.8185386,-41.3452646,20,317490.772,5420618.375
1571,174.8185145,-41.3452646,20,317488.756,5420618.324
1572,174.8184807,-41.34527184,20,317485.948,5420617.449
1573,174.8184662,-41.34527546,20,317484.745,5420617.017
1574,174.8184373,-41.34528633,20,317482.357,5420615.749
1575,174.8184083,-41.34529719,20,317479.961,5420614.482
1576,174.818389,-41.34530081,20,317478.357,5420614.04
1577,174.8183601,-41.34531529,20,317475.979,5420612.371
1578,174.8183456,-41.34531891,20,317474.776,5420611.939
1579,174.818307,-41.3453334,20,317471.587,5420610.249
1580,174.8182877,-41.34534064,20,317469.992,5420609.404
1581,174.8182491,-41.34535513,20,317466.803,5420607.714
1582,174.818225,-41.34536599,20,317464.817,5420606.458
1583,174.8181864,-41.34538772,20,317461.648,5420603.964
1584,174.8181719,-41.3454022,20,317460.475,5420602.325
1585,174.8181478,-41.34541306,20,317458.489,5420601.069
1586,174.8181382,-41.34542755,20,317457.727,5420599.44
1587,174.8181141,-41.34544928,20,317455.771,5420596.977
1588,174.8180948,-41.34546738,20,317454.207,5420594.926
1589,174.8180803,-41.34548187,20,317453.034,5420593.287
1590,174.8180706,-41.34549998,20,317452.273,5420591.256
1591,174.8180465,-41.34551808,20,317450.307,5420589.196
1592,174.8180369,-41.34553619,20,317449.555,5420587.165
1593,174.8180272,-41.34554705,20,317448.773,5420585.939
1594,174.8180127,-41.34556516,20,317447.611,5420583.897
1595,174.8180079,-41.34557603,20,317447.24,5420582.68
1596,174.8179934,-41.34559775,20,317446.087,5420580.238
1597,174.8179742,-41.34561586,20,317444.531,5420578.187
1598,174.8179693,-41.34563035,20,317444.162,5420576.568
1599,174.8179549,-41.34565207,20,317443.018,5420574.126
1600,174.8179404,-41.34567018,20,317441.855,5420572.085
1601,174.8179307,-41.34569191,20,317441.104,5420569.652
1602,174.8179114,-41.34570277,20,317439.52,5420568.406
1603,174.8179066,-41.34571364,20,317439.149,5420567.189
1604,174.8178921,-41.34573537,20,317437.996,5420564.746
1605,174.8178777,-41.34575347,20,317436.842,5420562.706
1606,174.8178584,-41.34577158,20,317435.278,5420560.654
1607,174.8178535,-41.34578606,20,317434.908,5420559.036
1608,174.8178294,-41.34581141,20,317432.963,5420556.171
1609,174.8178149,-41.34582952,20,317431.8,5420554.13
1610,174.8178101,-41.34583676,20,317431.419,5420553.316
1611,174.817786,-41.34585849,20,317429.463,5420550.853
1612,174.8177763,-41.34586211,20,317428.661,5420550.43
1613,174.8177426,-41.3458766,20,317425.882,5420548.75
1614,174.8177136,-41.34588384,20,317423.476,5420547.885
1615,174.817704,-41.34588746,20,317422.683,5420547.463
1616,174.8176606,-41.34589832,20,317419.082,5420546.166
1617,174.8176557,-41.34590194,20,317418.682,5420545.754
1618,174.817622,-41.34590556,20,317415.873,5420545.281
1619,174.8176027,-41.34591643,20,317414.289,5420544.034
1620,174.817593,-41.34592005,20,317413.487,5420543.611
1621,174.8175544,-41.34593091,20,317410.288,5420542.324
1622,174.8175448,-41.34593091,20,317409.485,5420542.304
1623,174.8175062,-41.34594539,20,317406.295,5420540.615
1624,174.8174821,-41.34595626,20,317404.309,5420539.357
1625,174.8174531,-41.34596712,20,317401.913,5420538.091
1626,174.8174338,-41.34598523,20,317400.349,5420536.039
1627,174.8174242,-41.34598523,20,317399.546,5420536.019
1628,174.8173952,-41.34600333,20,317397.17,5420533.948
1629,174.8173856,-41.34601057,20,317396.387,5420533.124
1630,174.8173663,-41.34602506,20,317394.813,5420531.475
1631,174.8173615,-41.34603592,20,317394.442,5420530.259
1632,174.8173325,-41.34605765,20,317392.076,5420527.785
1633,174.817318,-41.34607214,20,317390.903,5420526.146
1634,174.8172939,-41.34608662,20,317388.928,5420524.487
1635,174.8172553,-41.34612284,20,317385.799,5420520.385
1636,174.817236,-41.34614456,20,317384.245,5420517.933
1637,174.8172119,-41.34616991,20,317382.3,5420515.067
1638,174.8172023,-41.3461844,20,317381.537,5420513.438
1639,174.8171926,-41.34619526,20,317380.756,5420512.212
1640,174.8171878,-41.34621337,20,317380.405,5420510.191
1641,174.8171781,-41.34622786,20,317379.634,5420508.562
1642,174.8171637,-41.34624596,20,317378.479,5420506.522
1643,174.8171588,-41.34626045,20,317378.11,5420504.903
1644,174.817154,-41.34627493,20,317377.749,5420503.285
1645,174.8171492,-41.34628942,20,317377.388,5420501.666
1646,174.8171492,-41.34630028,20,317377.418,5420500.461
1647,174.8171395,-41.34632563,20,317376.677,5420497.626
1648,174.8171347,-41.34635099,20,317376.347,5420494.8
1649,174.8171347,-41.34636909,20,317376.397,5420492.79
1650,174.8171299,-41.3463872,20,317376.046,5420490.77
1651,174.817125,-41.34640169,20,317375.677,5420489.151
1652,174.8171202,-41.34640893,20,317375.296,5420488.337
1653,174.8171106,-41.34643066,20,317374.553,5420485.904
1654,174.8171057,-41.34645239,20,317374.204,5420483.481
1655,174.8171009,-41.34647412,20,317373.863,5420481.058
1656,174.8171009,-41.3464886,20,317373.903,5420479.45
1657,174.8171009,-41.34651395,20,317373.974,5420476.636
1658,174.8170913,-41.3465393,20,317373.242,5420473.801
1659,174.8170913,-41.34655741,20,317373.293,5420471.79
1660,174.8170864,-41.34657552,20,317372.933,5420469.769
1661,174.8170864,-41.34659363,20,317372.984,5420467.759
1662,174.8170864,-41.34661898,20,317373.055,5420464.944
1663,174.8170816,-41.34662984,20,317372.684,5420463.728
1664,174.8170816,-41.34665519,20,317372.754,5420460.914
1665,174.8170816,-41.34666968,20,317372.795,5420459.305
1666,174.8170816,-41.34669141,20,317372.856,5420456.892
1667,174.8170864,-41.34670589,20,317373.298,5420455.295
1668,174.8170961,-41.346724,20,317374.16,5420453.305
1669,174.8171154,-41.34673849,20,317375.815,5420451.737
1670,174.8171347,-41.34674573,20,317377.45,5420450.973
1671,174.817154,-41.34674936,20,317379.075,5420450.611
1672,174.8171829,-41.34674936,20,317381.493,5420450.672
1673,174.8172022,-41.34674574,20,317383.098,5420451.114
1674,174.8172263,-41.34673125,20,317385.074,5420452.774
1675,174.8172553,-41.34672039,20,317387.47,5420454.041
1676,174.8172649,-41.34672039,20,317388.273,5420454.061
1677,174.8173035,-41.34669866,20,317391.442,5420456.555
1678,174.8173276,-41.3466878,20,317393.428,5420457.812
1679,174.8173421,-41.34668056,20,317394.621,5420458.646
1680,174.817371,-41.34666245,20,317396.988,5420460.717
1681,174.8173952,-41.34664072,20,317398.952,5420463.181
1682,174.8174048,-41.3466371,20,317399.745,5420463.603
1683,174.8174289,-41.34661175,20,317401.691,5420466.468
1684,174.8174386,-41.34660813,20,317402.492,5420466.891
1685,174.8174579,-41.34659002,20,317404.056,5420468.942
1686,174.8174675,-41.34658278,20,317404.839,5420469.766
1687,174.8174965,-41.34657192,20,317407.235,5420471.033
1688,174.8175061,-41.34656467,20,317408.018,5420471.858
1689,174.8175399,-41.34655019,20,317410.806,5420473.537
1690,174.8175495,-41.34654657,20,317411.599,5420473.959
1691,174.8175785,-41.34653933,20,317414.005,5420474.824
1692,174.8176026,-41.34653209,20,317416.001,5420475.679
1693,174.8176171,-41.34652846,20,317417.204,5420476.112
1694,174.817646,-41.34652847,20,317419.622,5420476.172
1695,174.817675,-41.34652847,20,317422.048,5420476.233
1696,174.8177039,-41.34653209,20,317424.476,5420475.892
1697,174.8177232,-41.34653933,20,317426.111,5420475.129
1698,174.8177522,-41.34654658,20,317428.558,5420474.385
1699,174.8177715,-41.34655382,20,317430.193,5420473.622
1700,174.8177956,-41.34655745,20,317432.22,5420473.27
1701,174.81781,-41.34656469,20,317433.445,5420472.496
1702,174.8178342,-41.34657918,20,317435.51,5420470.938
1703,174.8178438,-41.34657918,20,317436.313,5420470.958
1704,174.8178728,-41.34659729,20,317438.79,5420469.009
1705,174.8178872,-41.34661177,20,317440.035,5420467.432
1706,174.817892,-41.34661902,20,317440.457,5420466.637
1707,174.8179162,-41.3466335,20,317442.522,5420465.08
1708,174.8179306,-41.34664437,20,317443.758,5420463.903
1709,174.8179403,-41.34666248,20,317444.62,5420461.913
1710,174.8179499,-41.34667334,20,317445.453,5420460.728
1711,174.8179692,-41.34669145,20,317447.119,5420458.758
1712,174.8179885,-41.34671318,20,317448.794,5420456.386
1713,174.8179982,-41.34672405,20,317449.636,5420455.199
1714,174.8180126,-41.34674215,20,317450.892,5420453.22
1715,174.8180175,-41.34675302,20,317451.332,5420452.023
1716,174.8180416,-41.34677113,20,317453.399,5420450.064
1717,174.8180609,-41.34678199,20,317455.044,5420448.898
1718,174.8180802,-41.34679286,20,317456.689,5420447.732
1719,174.8180946,-41.34680734,20,317457.934,5420446.155
1720,174.8181091,-41.34681459,20,317459.168,5420445.38
1721,174.8181236,-41.34682545,20,317460.411,5420444.205
1722,174.8181429,-41.34683632,20,317462.057,5420443.039
1723,174.8181574,-41.34684356,20,317463.29,5420442.266
1724,174.8181718,-41.34684719,20,317464.505,5420441.893
1725,174.8182056,-41.34684719,20,317467.333,5420441.964
1726,174.8182345,-41.34684719,20,317469.751,5420442.025
1727,174.8182587,-41.34684719,20,317471.776,5420442.076
1728,174.8182828,-41.34684719,20,317473.792,5420442.127
1729,174.8183021,-41.34683995,20,317475.386,5420442.971
1730,174.8183165,-41.34683271,20,317476.571,5420443.805
1731,174.8183358,-41.34681822,20,317478.145,5420445.455
1732,174.8183455,-41.34681822,20,317478.957,5420445.475
1733,174.8183744,-41.34680011,20,317481.324,5420447.547
1734,174.8183841,-41.34679287,20,317482.116,5420448.371
1735,174.8184082,-41.34677114,20,317484.071,5420450.834
1736,174.8184179,-41.34674579,20,317484.812,5420453.669
1737,174.8184323,-41.34672769,20,317485.966,5420455.709
1738,174.8184372,-41.34670234,20,317486.305,5420458.534
